ETA,SIGMA,N,mse,esp_neuronal
0.25,2.0,20000,0.04356839290290228,27.284503269791994
0.25,2.0,21000,0.05361293709145129,26.89003861591174
0.25,2.0,22000,0.049039279954305584,28.452984241026662
0.25,2.0,23000,0.055734468698659397,27.147762071975613
0.25,2.0,24000,0.04201991214685214,27.119241789338655
0.25,2.0,25000,0.06048608147138952,27.996053502641903
0.25,2.0,26000,0.051551253674166075,27.403387163301
0.25,2.0,27000,0.05782302460988402,27.66015939725085
0.25,2.0,28000,0.04562741484603424,27.066537403005764
0.25,2.0,29000,0.05019954546054563,27.62488002661605
0.25,2.0,30000,0.05616589937351881,26.966137636927474
0.25,2.0,31000,0.046400155115716595,26.813330611903176
0.25,2.0,32000,0.05038538394693681,27.41602355145881
0.25,2.0,33000,0.06016615167775898,27.22868362535835
0.25,2.0,34000,0.053765750250278084,26.43210799428972
0.25,2.0,35000,0.05379521232983399,27.923238825916915
0.25,2.0,36000,0.05279094598687984,27.4826018750478
0.25,2.0,37000,0.04998274130650057,27.402789212006347
0.25,2.0,38000,0.05184982428929072,27.00960260597043
0.25,2.0,39000,0.052400529200774905,26.511531056168263
0.25,2.0,40000,0.04854390357268485,26.883048156111453
0.25,2.0,41000,0.05692085430675931,27.47865652447754
0.25,2.0,42000,0.04518821177951498,27.099515037335983
0.25,2.0,43000,0.0487056915589405,26.441797135934976
0.25,2.0,44000,0.06303967181604597,26.946037274693523
0.25,2.0,45000,0.05667616803910235,26.766913140701245
0.25,2.0,46000,0.049790944238668346,27.123885963808643
0.25,2.0,47000,0.04374637419154751,26.624254442634772
0.25,2.0,48000,0.05237152748309349,26.149119182866738
0.25,2.0,49000,0.047163867123025574,25.762680812073278
0.25,3.0,1000,0.12702751984883834,22.80178931106295
0.25,3.0,2000,0.1145780470424265,22.83911882563287
0.25,3.0,3000,0.13370276431869837,23.098631841455827
0.25,3.0,4000,0.1358791101095684,22.297682860776057
